formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C17H19NO5	[M + H3N + H]+	C17H23N2O5+	0.984	0.331	58.671	55.053	3.618	8	0.809	0.262	0.782	1.348		335.161	212	3.541	707666875625395355	707666515791838506	669	
1	C14H20O5	[M + H]+	C14H21O5+	0.512	0.500	133.929	131.215	2.714	24	0.408	2.057	2.207	-6.875		269.137	213	3.545	707666879781951252	707666515812810030	670	
1	C12H20O4	[M + H]+	C12H21O4+	0.998	0.500	135.180	131.900	3.280	32	0.716	3.860	3.860	1.765		229.144	213	3.549	707666873922507744	707666515833781554	671	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.165	33.766	31.289	2.477	9	0.075	2.429	7.917	-94304.017		190.993	214	3.572	707666866662166912	707666515909279038	674	
1	C9H16O3Si	[M + H3N + H]+	C9H20NO3Si+	0.975	0.331	99.983	97.801	2.182	30	0.670	2.276	2.276	3.225		218.121	215	3.575	707666858600713793	707666515884113210	673	
1	C11H20O3S	[M + H3N + H]+	C11H24NO3S+	0.962	0.328	45.878	41.331	4.547	11	0.730	1.593	1.593	2.354		250.148	215	3.575	707666868864176780	707666515858947382	672	
1	C17H22O5	[M + Na]+	C17H22NaO5+	0.505	0.573	12.627	10.041	2.585	3	0.265	2.521	2.521	1.414		329.136	215	3.582	707666862073597808	707666516022525266	679	
1	C14H26O6	[M + Na]+	C14H26NaO6+	0.353	0.150	12.258	6.345	5.914	1	0.038	0.799	0.892	0.833		313.162	215	3.584	707666872370615140	707666515930250562	675	
1	C16H35NO7	[M - H2O + H]+	C16H34NO6+	0.968	0.333	72.359	68.665	3.694	9	0.369	-0.176	0.949	-53563.992		336.238	215	3.584	707666872748102522	707666515976387914	677	
1	C14H26O6	[M + H]+	C14H27O6+	0.736	0.500	77.003	72.730	4.273	13	0.934	2.285	2.285	0.910		291.180	215	3.584	707666888942312305	707666515951222086	676	
1	C14H26O6	[M + H3N + H]+	C14H30NO6+	0.998	0.333	80.502	77.039	3.463	15	0.825	2.787	2.787	0.928		308.207	215	3.584	707666892998204697	707666515997359438	678	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.147	12.954	12.823	0.131	4	0.104	11.218	11.218	-110500.720		162.999	215	3.588	707666869287801569	707666516072856922	681	
1	C10H22O4	[M + H]+	C10H23O4+	1.000	1.000	154.274	151.207	3.067	24	0.338	4.143	4.143	1.035		207.159	216	3.594	707666878217475639	707666516098022750	682	
1	CH3NO8	[M - H2O + H]+	CH2NO7+	1.000	0.415	0.936	0.936	0.000	0	0.000	-1.113	1.113	-128662.844		139.983	216	3.598	707666855463374004	707666516047691094	680	
1	C4H7Cl2NO	[M - H2O + H]+	C4H6Cl2N+	1.000	0.263	0.116	0.116	0.000	0	0.000	4.435	4.435	-130518.473		137.988	216	3.601	707666864107835486	707666516165131626	685	
1	C12H18O3	[M + H3N + H]+	C12H22NO3+	1.000	0.333	236.846	233.732	3.114	29	0.513	3.441	3.441	1.227		228.160	216	3.601	707666879077308104	707666516190297454	686	
1	C3H6Cl2O4	[M - H2O + H]+	C3H5Cl2O3+	1.000	0.282	14.166	14.166	0.000	3	0.047	1.590	1.590	-113298.058		158.962	216	3.602	707666885280684452	707666516118994274	683	
1	C6H12O2	[M + K]+	C6H12KO2+	0.998	0.979	35.414	33.046	2.368	4	0.602	2.773	2.773	1.305		155.047	216	3.602	707666886866131617	707666516215463282	687	
1	C8H16O2	[M + K]+	C8H16KO2+	0.935	0.311	39.428	36.543	2.885	3	0.762	1.136	1.514	1.541		183.078	216	3.602	707666882281756718	707666516240629110	688	
1	C9H19NO2Si	[M + Na]+	C9H19NNaO2Si+	0.924	0.987	56.622	55.057	1.566	14	0.316	1.508	1.508	2.070		224.108	216	3.605	707666861771607876	707666516261600634	689	
1	C10H16OS	[M + H3N + H]+	C10H20NOS+	0.952	0.330	72.958	65.469	7.488	18	0.595	6.462	6.462	0.437		202.126	216	3.605	707666871145878306	707666516286766462	690	
1	C9H12	[M + H3N + H]+	C9H16N+	0.997	0.333	97.011	93.708	3.303	13	0.267	7.080	7.080	1.767		138.128	216	3.606	707666858378415652	707666516307737986	691	
1	C12H23NOS	[M + H3N + H]+	C12H27N2OS+	1.000	0.333	66.218	61.232	4.985	9	0.853	4.645	4.645	0.886		247.184	216	3.606	707666880423679848	707666516328709510	692	
1	C10H15N3O3S	[M - H2O + H]+	C10H14N3O2S+	0.465	0.320	88.492	86.459	2.032	17	0.419	5.514	5.863	-75010.619		240.082	216	3.606	707666880830527399	707666516349681034	693	
1	C3H8ClNO4	[M - H2O + H]+	C3H7ClNO3+	0.939	0.275	8.731	8.731	0.000	3	0.006	3.409	3.409	-128635.686		140.011	217	3.613	707666863222837247	707666516144160102	684	
1	C9H8O3	[M - H2O + H]+	C9H7O2+	0.990	0.499	42.221	39.148	3.073	6	0.686	4.254	4.254	-122481.208		147.044	219	3.645	707666855920553237	707666516370652558	694	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	1.000	0.333	137.361	134.729	2.632	17	0.194	5.484	5.484	2.410		172.134	219	3.652	707666875877053653	707666516395818386	695	
1	C9H18S	[M + H3N + H]+	C9H22NS+	0.996	0.498	82.809	77.677	5.132	9	0.641	9.116	9.116	2.401		176.147	220	3.663	707666857279507907	707666516416789910	696	
1	C15H32O6	[M + H]+	C15H33O6+	1.000	1.000	77.532	74.068	3.464	15	0.777	2.085	2.217	1.018		309.227	220	3.664	707666884353743075	707666516437761434	697	
1	CH3NO8	[M - H2O + H]+	CH2NO7+	1.000	0.415	0.936	0.936	0.000	0	0.000	-1.113	1.113	-128662.844		139.983	220	3.664	707666886761273979	707666516676836806	708	
1	C13H28N6O5	[M - H2O + H]+	C13H27N6O4+	0.290	0.052	5.596	2.919	2.677	3	0.060	2.071	2.724	-54376.396		331.209	220	3.667	707666857816378877	707666516458732958	698	
1	C9H15NO	[M + H3N + H]+	C9H19N2O+	0.999	0.333	126.596	123.824	2.772	18	0.290	5.061	5.061	2.222		171.150	220	3.668	707666862635634607	707666516546813358	702	
1	C16H34O6S	[M + H3N + H]+	C16H38NO6S+	1.000	1.000	82.825	79.083	3.742	22	0.671	1.587	1.587	-0.014		372.241	220	3.670	707666886673193535	707666516479704482	699	
1	C4H8N2O4SSi	[M - H2O + H]+	C4H7N2O3SSi+	1.000	0.015	18.258	18.258	0.000	10	0.202	-3.555	3.857	-94303.645		190.993	220	3.674	707666865173188834	707666516702002634	709	
1	C13H18O2S2	[M + H3N + H]+	C13H22NO2S2+	0.959	0.333	84.585	79.320	5.265	13	0.653	3.280	3.280	0.946		288.109	221	3.682	707666903232307374	707666516500676006	700	
1	C16H32O3	[M + H3N + H]+	C16H36NO3+	0.857	0.500	95.703	92.085	3.617	18	0.549	2.784	3.286	0.929		290.269	221	3.683	707666853907287125	707666516521647530	701	
1	C9H17NOS2	[M + H3N + H]+	C9H21N2OS2+	0.360	0.311	61.509	57.912	3.597	12	0.323	1.952	1.952	1.806		237.109	221	3.689	707666887843404546	707666516613922234	705	
1	C7H10OS2	[M + H3N + H]+	C7H14NOS2+	0.988	0.333	50.476	43.428	7.048	10	0.418	2.361	3.276	1.757		192.051	221	3.690	707666886799022729	707666516588756406	704	
1	C6H6S	[M + H3N + H]+	C6H10NS+	0.590	0.091	40.730	38.922	1.808	4	0.055	3.495	3.495	3.462		128.053	221	3.690	707666859338911369	707666516567784882	703	
1	C24H42N4O7	[M + H3N + H]+	C24H46N5O7+	0.983	0.331	57.507	51.494	6.014	16	0.640	7.187	7.187	-1.192		516.339	222	3.693	707666855840861442	707666516655865282	707	
1	C3H4N2O7	[M - H2O + H]+	C3H3N2O6+	0.600	0.410	4.083	4.083	0.000	1	0.009	1.618	3.191	-110496.171		162.998	223	3.715	707666875742835893	707666516634893758	706	
1	C12H22O	[M + H3N + H]+	C12H26NO+	0.782	0.333	43.366	40.129	3.237	5	0.081	4.393	4.393	1.544		200.201	224	3.726	707666853605297230	707666516722974158	710	
1	C12H24O2	[M + H3N + H]+	C12H28NO2+	0.760	0.500	59.564	53.916	5.648	8	0.791	2.836	2.836	1.624		218.212	224	3.728	707666879752591120	707666516748139986	711	
1	C10H20O	[M + H3N + H]+	C10H24NO+	0.773	0.500	34.487	29.633	4.854	6	0.635	9.653	9.653	2.292		174.186	224	3.734	707666884290828510	707666516790083034	713	
1	C4H7Cl2NO	[M - H2O + H]+	C4H6Cl2N+	1.000	0.232	0.123	0.123	0.000	0	0.000	4.327	4.327	-130518.514		137.988	224	3.737	707666861985517408	707666516769111510	712	
1	C14H12O7	[M - H2O + H]+	C14H11O6+	0.834	0.500	70.886	67.431	3.455	11	0.485	-1.088	1.207	-65478.835		275.055	225	3.743	707666866704109968	707666516811054558	714	
1	C15H28FNO2	[M + H3N + H]+	C15H32FN2O2+	0.545	0.197	42.864	39.870	2.994	10	0.075	2.386	4.681	-2.963		291.243	225	3.753	707666860685283035	707666516836220386	715	
1	C12H27NO4	[M - H2O + H]+	C12H26NO3+	0.817	0.333	71.614	68.830	2.784	11	0.742	3.241	3.241	-77565.844		232.191	226	3.762	707666876325844287	707666516857191910	716	
1	C19H39N5O4S	[M - H2O + H]+	C19H38N5O3S+	0.340	0.333	84.802	79.402	5.399	29	0.850	0.113	3.033	-43269.000		416.268	226	3.769	707666866062381391	707666516878163434	717	
1	C16H30O3	[M + H3N + H]+	C16H34NO3+	0.996	0.333	67.041	63.196	3.845	11	0.434	3.453	3.453	1.109		288.254	227	3.776	707666876783023485	707666516953660914	719	
1	C26H46N4O8	[M + H3N + H]+	C26H50N5O8+	0.959	0.330	50.393	44.219	6.174	14	0.580	3.394	3.394	-1.106		560.365	227	3.777	707666887629495015	707666516978826742	720	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.314	10.148	10.148	0.000	4	0.018	0.557	8.945	-110500.106		162.999	227	3.780	707666858407775788	707666516932689390	718	
1	C8H14N2O7	[M - H2O + H]+	C8H13N2O6+	0.990	0.333	44.414	41.995	2.419	10	0.189	7.557	7.557	-77263.577		233.079	227	3.785	707666867354227111	707666517138210322	727	
1	C11H16O5	[M - H2O + H]+	C11H15O4+	1.000	0.500	167.848	165.024	2.824	37	0.763	3.769	3.769	-85316.672		211.097	227	3.786	707666888258640714	707666516999798266	721	
1	C9H10O3	[M - H2O + H]+	C9H9O2+	0.999	0.440	57.542	54.523	3.019	9	0.621	7.486	7.486	-120824.442		149.060	227	3.786	707666868402803292	707666517024964094	722	
1	C6H6BrO	[M + H3N + H]+	C6H10BrNO+	0.995	0.333	49.971	49.801	0.170	6	0.023	5.041	5.223	-2.762		190.994	228	3.794	707666887608523476	707666517163376150	728	
1	C17H34O8	[M + H3N + H]+	C17H38NO8+	0.998	0.499	59.450	55.900	3.549	14	0.791	1.250	1.250	0.381		384.259	228	3.795	707666875302433878	707666517045935618	723	
1	C15H24O4	[M - H2O + H]+	C15H23O3+	0.794	0.492	69.163	66.732	2.432	15	0.304	4.741	5.377	-71716.447		251.162	228	3.797	707666888980061061	707666517066907142	724	
1	C13H22O2	[M - H2O + H]+	C13H21O+	1.000	0.500	196.975	193.792	3.183	25	0.666	3.841	3.841	-93239.387		193.159	228	3.797	707666877080819106	707666517092072970	725	
1	C13H24O3	[M - H2O + H]+	C13H23O2+	0.997	0.500	203.519	200.274	3.245	41	0.899	3.351	3.351	-85287.739		211.170	228	3.797	707666885708503523	707666517117238798	726	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	15.478	15.478	0.000	2	0.082	-8.405	8.405	-128667.964		139.983	228	3.806	707666876548142441	707666517188541978	729	
1	C10H16O2	[M + H3N + H]+	C10H20NO2+	1.000	0.333	173.025	170.590	2.435	21	0.378	3.241	3.241	2.496		186.149	229	3.825	707666877470889473	707666517213707806	730	
1	C6H6ClNO	[M + H3N + H]+	C6H10ClN2O+	1.000	0.333	51.022	50.084	0.938	8	0.415	-2.679	3.387	-0.789		161.047	230	3.830	707666882525026422	707666517234679330	731	
1	C10H11NO3	[M - H2O + H]+	C10H10NO2+	0.996	0.333	60.122	55.317	4.805	14	0.809	0.687	0.687	-102289.057		176.071	230	3.830	707666881723914221	707666517255650854	732	
1	C11H22O	[M + H3N + H]+	C11H26NO+	0.868	0.500	40.335	37.027	3.308	9	0.221	6.592	6.592	2.280		188.201	230	3.838	707666877542192650	707666517276622378	733	
1	C14H31NO3	[M + H]+	C14H32NO3+	0.940	0.500	55.532	52.049	3.483	10	0.748	2.512	2.512	1.600		262.238	231	3.847	707666862954401742	707666517297593902	734	
1	C31H55N3O7	[M + Na]+	C31H55N3NaO7+	0.750	0.996	73.790	71.291	2.499	14	0.665	-0.091	1.144	-3.130		604.391	231	3.849	707666894352964971	707666517318565426	735	
1	C13H24O3	[M + H3N + H]+	C13H28NO3+	0.730	0.333	69.349	66.095	3.254	11	0.795	2.129	2.821	2.152		246.207	231	3.853	707666869556237042	707666517364702778	737	
1	C21H45N2O5S	[M + Na]+	C21H45N2NaO5S+	0.999	1.000	92.471	86.379	6.092	34	0.912	0.207	1.413	0.501		460.294	231	3.856	707666875918996699	707666517343731254	736	
1	C12H20O	[M + H3N + H]+	C12H24NO+	0.887	0.333	81.444	81.444	0.000	17	0.591	5.569	5.569	2.922		198.186	232	3.871	707666883007371463	707666517385674302	738	
1	C11H25NO2	[M - H2O + H]+	C11H24NO+	0.855	0.333	66.943	63.400	3.542	11	0.614	6.315	6.315	-96732.243		186.186	232	3.872	707666868197282378	707666517519892054	744	
1	C18H34O4	[M + H3N + H]+	C18H38NO4+	0.902	0.333	63.544	59.809	3.735	12	0.687	0.201	1.268	0.647		332.280	232	3.873	707666862853738423	707666517431811654	740	
1	C12H22O2	[M + H3N + H]+	C12H26NO2+	0.837	0.333	67.588	64.208	3.381	18	0.871	6.353	6.353	1.964		216.196	232	3.873	707666882927679680	707666517406645826	739	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.249	5.028	5.028	0.000	2	0.012	-5.308	5.308	-110500.174		162.999	233	3.879	707666884525709562	707666517473754702	742	
1	C4H7Cl2NO	[M - H2O + H]+	C4H6Cl2N+	1.000	0.036	5.515	5.515	0.000	2	0.016	5.220	5.220	-130518.637		137.988	233	3.880	707666863747125309	707666517540863578	745	
1	C12H27NO3	[M + H]+	C12H28NO3+	0.986	0.500	50.182	42.537	7.645	16	0.799	5.946	5.946	1.195		234.207	233	3.884	707666866637001079	707666517452783178	741	
1	C24H44N4O7	[M + H3N + H]+	C24H48N5O7+	0.999	0.332	83.304	79.606	3.699	11	0.628	3.659	3.659	-0.956		518.354	233	3.885	707666886731913831	707666517561835102	746	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.186	34.067	34.067	0.000	9	0.203	-4.071	4.071	-94303.588		190.994	233	3.886	707666887046486706	707666517498920530	743	
1	C17H15N3O3S2	[M + H]+	C17H16N3O3S2+	0.193	0.188	31.627	28.079	3.548	11	0.598	2.443	2.499	3.422		374.064	233	3.891	707666917060929196	707666517582806626	747	
1	C16H17NO7	[M + H3N + H]+	C16H21N2O7+	0.982	0.304	50.844	44.643	6.201	15	0.707	-1.001	1.027	1.253		353.135	234	3.892	707666868180505141	707666517628943978	749	
1	C16H19NO8	[M - H2O + H]+	C16H18NO7+	0.813	0.333	50.226	44.129	6.097	16	0.943	0.074	0.600	-53584.956		336.108	234	3.892	707666872802628495	707666517603778150	748	
1	C16H17NO7	[M + Na]+	C16H17NNaO7+	1.000	1.000	47.229	43.466	3.763	11	0.797	-0.752	0.907	0.691		358.090	234	3.892	707666888799705948	707666517670887026	751	
1	C11H20O3S2	[M + H3N + H]+	C11H24NO3S2+	0.999	0.333	118.000	113.094	4.906	31	0.774	0.774	1.105	1.481		282.120	234	3.892	707666889042975646	707666517649915502	750	
1	C10H11NO2	[M - H2O + H]+	C10H10NO+	0.995	0.333	55.907	52.555	3.352	18	0.817	1.106	1.106	-112510.443		160.076	234	3.893	707666875373737070	707666517691858550	752	
1	C19H38O9	[M + H3N + H]+	C19H42NO9+	0.990	0.497	68.525	62.555	5.970	19	0.775	2.880	2.880	1.942		428.286	234	3.893	707666886501227031	707666517712830074	753	
1	C18H26N2O8	[M - H2O + H]+	C18H25N2O7+	0.885	0.110	54.866	48.623	6.243	13	0.718	-0.574	0.970	-47250.396		381.166	234	3.894	707666860337155781	707666517779938950	756	
1	C10H14OS2	[M + H3N + H]+	C10H18NOS2+	0.999	0.333	123.514	123.514	0.000	33	0.796	1.159	1.463	2.186		232.083	234	3.894	707666884810922292	707666517733801598	754	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.130	9.867	9.024	0.843	3	0.122	4.126	10.907	-110500.583		162.999	234	3.900	707666886127933960	707666517805104778	757	
1	C14H23O2	[M + H3N + H]+	C14H27NO2+	0.997	0.298	46.046	46.046	0.000	12	0.731	5.019	5.019	1.781		241.204	235	3.915	707666865097691327	707666517826076302	758	
1	C19H32O4	[M + H3N + H]+	C19H36NO4+	1.000	0.333	54.522	51.338	3.184	6	0.600	7.540	7.540	1.125		342.264	235	3.917	707666877923874338	707666517847047826	759	
1	C13H23NO3S2	[M - H2O + H]+	C13H22NO2S2+	0.469	0.333	49.670	44.338	5.332	15	0.807	6.249	6.249	-62511.763		288.109	236	3.929	707666888048925493	707666517872213654	760	
1	C2H7BrFN3O4	[M - H2O + H]+	C2H6BrFN3O3+	0.589	0.333	44.349	43.344	1.005	10	0.181	3.868	3.868	-82633.566		217.957	236	3.930	707666878561408624	707666517893185178	761	
1	C4H8BrFN4O3	[M + H]+	C4H9BrFN4O3+	0.679	0.333	53.538	52.893	0.644	15	0.811	3.979	3.979	0.321		258.984	236	3.930	707666889961528290	707666517918351006	762	
1	C22H47N5O7Si	[M - H2O + H]+	C22H46N5O6Si+	0.489	0.084	90.886	83.242	7.644	32	0.908	0.555	1.367	-35713.920		504.320	236	3.932	707666876812383629	707666517939322530	763	
1	C16H28O4	[M + H]+	C16H29O4+	1.000	0.500	293.514	290.589	2.924	37	0.602	2.845	2.845	1.522		285.206	236	3.934	707666864191721582	707666517960294054	764	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.084	32.694	32.694	0.000	9	0.194	-3.808	3.808	-94303.845		190.993	236	3.935	707666891991571623	707666518048374446	766	
1	C16H26O4	[M + H]+	C16H27O4+	1.000	0.500	257.974	256.619	1.355	46	0.814	1.700	1.700	0.898		283.191	236	3.936	707666879664510718	707666517758967426	755	
1	C12H27NO4	[M - H2O + H]+	C12H26NO3+	0.576	0.333	66.195	63.164	3.032	21	0.793	5.123	5.123	-77565.473		232.191	237	3.952	707666875260490824	707666518023208618	765	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	11.661	11.661	0.000	2	0.003	-7.413	7.413	-128668.609		139.983	237	3.954	707666885880470000	707666518090317494	768	
1	C9H10O3	[M - H2O + H]+	C9H9O2+	0.989	0.177	46.573	43.696	2.877	7	0.627	4.553	4.567	-120824.141		149.060	238	3.971	707666881338038208	707666518069345970	767	
1	C7H7NOS	[M - H2O + H]+	C7H6NS+	0.661	0.263	8.461	8.461	0.000	3	0.001	5.931	5.931	-132405.704		136.022	238	3.974	707666878334916169	707666518249701074	775	
1	C19H29NO2	[M + H3N + H]+	C19H33N2O2+	1.000	0.333	72.043	68.994	3.050	11	0.336	3.007	3.007	1.511		321.254	239	3.976	707666876539753807	707666518178397894	772	
1	C21H42O10	[M + H3N + H]+	C21H46NO10+	0.987	0.498	71.018	64.998	6.020	20	0.822	1.788	2.760	2.068		472.313	239	3.976	707666882453723221	707666518115483322	769	
1	C26H32O13	[M - H2O + H]+	C26H31O12+	0.562	0.500	81.245	78.209	3.036	29	0.899	-0.492	0.834	-33651.604		535.182	239	3.990	707666901084823456	707666518136454846	770	
1	C7H7NOS	[M - H2O + H]+	C7H6NS+	0.704	0.319	19.028	14.005	5.023	3	0.114	5.859	5.859	-132406.120		136.022	240	3.994	707666884907391306	707666518157426370	771	
1	C24H51N5O8Si	[M - H2O + H]+	C24H50N5O7Si+	0.693	0.158	90.461	84.513	5.948	34	0.888	0.664	1.069	-32846.117		548.347	240	4.001	707666928553323561	707666518203563722	773	
1	C16H26O4	[M + H]+	C16H27O4+	1.000	0.500	266.481	263.274	3.208	47	0.847	2.169	2.169	1.533		283.191	242	4.027	707666868914508452	707666518228729550	774	
1	C26H55N5O9Si	[M - H2O + H]+	C26H54N5O8Si+	0.783	0.233	85.293	79.584	5.709	31	0.866	0.738	1.407	-30404.944		592.373	244	4.064	707666991132345372	707666518295838426	777	
1	C9H17FO	[M + H3N + H]+	C9H21FNO+	0.983	0.494	67.004	64.129	2.875	15	0.103	-4.285	6.983	-3.530		178.160	244	4.074	707666879417046750	707666518316809950	778	
1	C4H8N2O4SSi	[M - H2O + H]+	C4H7N2O3SSi+	1.000	0.017	19.905	19.905	0.000	10	0.234	-2.713	2.756	-94303.358		190.993	246	4.093	707666880796972952	707666518270672598	776	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	11.595	11.595	0.000	2	0.003	-8.961	8.961	-128667.238		139.983	246	4.105	707666865785557313	707666518383918826	781	
1	C11H27N5O2P	[M + H3N + H]+	C11H31N6O2P+	0.883	0.324	59.616	59.616	0.000	24	0.529	1.598	2.892	-3.295		310.223	246	4.108	707666881774245889	707666518337781474	779	
1	C14H28O6	[M + H]+	C14H29O6+	0.624	0.500	60.691	57.712	2.979	10	0.688	2.818	2.818	1.415		293.196	247	4.109	707666886727719504	707666518362947302	780	
1	C16H28O7	[M - H2O + H]+	C16H27O6+	0.836	0.489	15.702	13.383	2.319	3	0.085	2.059	3.622	-57149.657		315.178	247	4.110	707666886631250475	707666518409084654	782	
1	C19H32O4	[M + H3N + H]+	C19H36NO4+	1.000	0.333	72.046	63.968	8.079	9	0.651	1.651	1.651	1.037		342.264	247	4.113	707666868528632438	707666518459416310	784	
1	C4H7Cl2NO	[M - H2O + H]+	C4H6Cl2N+	1.000	0.153	-0.037	-0.037	0.000	0	0.000	6.537	6.537	-130517.285		137.988	247	4.115	707666876107740436	707666518430056178	783	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.267	5.359	5.359	0.000	2	0.014	-4.750	4.750	-110500.106		162.999	247	4.116	707666863831011404	707666518526525186	787	
1	C28H59N5O10Si	[M - H2O + H]+	C28H58N5O9Si+	0.828	0.289	84.988	78.863	6.125	31	0.868	0.920	1.413	-28300.870		636.400	247	4.119	707666949835224135	707666518505553662	786	
1	C3H6Cl2O4	[M - H2O + H]+	C3H5Cl2O3+	1.000	0.006	15.764	15.764	0.000	3	0.076	3.599	3.599	-113297.393		158.962	247	4.120	707666876078380297	707666518480387834	785	
1	C13H20O3	[M + H3N + H]+	C13H24NO3+	1.000	0.333	233.131	230.507	2.625	43	0.841	2.914	2.914	1.528		242.175	248	4.129	707666874815894553	707666518576856842	789	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.047	16.799	13.755	3.044	4	0.056	-3.952	8.871	-94303.903		190.993	248	4.131	707666875516343433	707666518555885318	788	
1	C11H18O2	[M + H3N + H]+	C11H22NO2+	1.000	0.333	149.493	146.786	2.707	21	0.187	4.732	4.732	2.121		200.165	249	4.144	707666862258147212	707666518597828366	790	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	14.677	14.677	0.000	2	0.064	-7.698	7.698	-128667.722		139.983	250	4.164	707666878393636444	707666518711074594	795	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.057	7.151	5.722	1.429	2	0.093	-6.057	8.216	-110500.515		162.999	250	4.166	707666872920069034	707666518664937242	793	
1	C30H63N5O11Si	[M - H2O + H]+	C30H62N5O10Si+	0.816	0.321	76.638	70.454	6.184	29	0.849	2.611	2.707	-26469.625		680.426	250	4.171	707666897888763551	707666518622994194	791	
1	C11H18OS	[M + H3N + H]+	C11H22NOS+	0.952	0.314	84.822	82.276	2.546	23	0.553	5.496	5.496	2.629		216.142	251	4.175	707666885213575566	707666518643965718	792	
1	C14H22O4	[M - H2O + H]+	C14H21O3+	1.000	0.500	257.807	254.326	3.480	36	0.584	0.936	1.428	-75944.858		237.149	251	4.178	707666885482011059	707666518690103070	794	
1	C16H26O4	[M + H]+	C16H27O4+	1.000	0.500	285.259	282.129	3.130	51	0.910	1.885	1.885	1.357		283.191	254	4.225	707666874698454024	707666518736240422	796	
1	C19H30O5	[M + H]+	C19H31O5+	0.999	0.500	203.461	197.121	6.340	52	0.949	0.058	0.656	1.325		339.217	254	4.229	707666865345155318	707666518778183470	798	
1	C31H55NO16	[M - H2O + H]+	C31H54NO15+	0.377	0.332	138.060	131.203	6.858	47	0.908	-0.647	1.136	-26470.579		680.350	254	4.229	707666880478205821	707666518803349298	799	
1	C32H47FN4O8Si	[M + Na]+	C32H47FN4NaO8Si+	0.413	0.475	69.481	66.196	3.286	38	0.782	-0.599	1.432	1.051		685.305	254	4.229	707666887965039388	707666518757211946	797	
1	C19H28O4	[M + H]+	C19H29O4+	1.000	0.500	219.084	215.203	3.880	50	0.906	-0.510	1.298	1.258		321.206	254	4.230	707666869015171763	707666518824320822	800	
1	C10H18O5	[M - H2O + H]+	C10H17O4+	0.692	0.500	91.171	88.127	3.044	16	0.720	4.592	4.592	-89552.538		201.113	254	4.236	707666865127051470	707666518912401222	804	
1	C16H26O8	[M + H]+	C16H27O8+	0.865	0.500	79.174	75.676	3.498	15	0.872	4.080	4.080	1.226		347.170	254	4.236	707666879916169004	707666518866263870	802	
1	C16H26O8	[M + H3N + H]+	C16H30NO8+	1.000	0.333	76.119	70.310	5.810	13	0.807	0.879	0.879	0.760		364.197	254	4.236	707666903077118081	707666518845292346	801	
1	C16H26O8	[M + Na]+	C16H26NaO8+	0.937	0.570	22.671	16.949	5.722	5	0.132	1.889	1.889	1.223		369.152	254	4.236	707666881858131987	707666518891429698	803	
1	C8H12OS2	[M + H3N + H]+	C8H16NOS2+	1.000	0.333	104.469	97.338	7.130	24	0.865	5.798	5.798	2.123		206.067	255	4.255	707666885108717941	707666518958538574	806	
1	C12H20O3	[M + H3N + H]+	C12H24NO3+	1.000	0.333	165.875	163.145	2.731	36	0.846	3.694	3.694	2.085		230.176	255	4.256	707666859649289895	707666518979510098	807	
1	C12H18O2	[M + H3N + H]+	C12H22NO2+	1.000	0.333	216.440	213.362	3.078	42	0.822	3.392	3.392	2.096		212.165	255	4.256	707666864292384896	707666519000481622	808	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.000	24.401	24.401	0.000	7	0.192	-2.247	2.737	-94303.330		190.994	257	4.284	707666887063263939	707666518937567050	805	
1	C13H26O2	[M + H3N + H]+	C13H30NO2+	0.706	0.500	61.538	58.188	3.350	11	0.796	3.338	4.215	2.172		232.228	258	4.292	707666865324183794	707666519021453146	809	
1	C18H36O8	[M + H3N + H]+	C18H40NO8+	0.989	0.498	66.753	63.255	3.498	17	0.803	3.196	3.196	0.644		398.275	259	4.311	707666863159922665	707666519042424670	810	
